case_uid,model,varianta,mnozina,predikce,otisk_nasazeni,dopad_A12,dopad_A2,datum
exp1610,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1611,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1613,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1614,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,KU,DU,2026-09-09
exp1616,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1617,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1618,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1619,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1622,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1623,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1624,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1626,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1627,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1628,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1631,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1632,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1633,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1635,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1637,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1638,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,KU,2026-09-09
exp1639,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1641,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1642,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1643,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1646,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1649,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1651,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1652,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1653,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1654,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1656,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1658,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1659,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1660,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1661,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1663,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1665,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1667,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1668,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1670,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1671,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1672,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1673,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1674,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1676,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1681,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1683,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1685,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1693,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1694,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1695,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1696,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1697,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1699,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1700,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1701,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1702,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1704,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1705,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1706,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1709,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1711,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1713,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1718,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,KU,2026-09-09
exp1719,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1723,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1724,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1725,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1726,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1729,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1730,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1731,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1733,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1734,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1735,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1736,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1737,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1738,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1739,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1740,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,KU,KU,2026-09-09
exp1741,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1742,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1745,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1746,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1747,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,KU,2026-09-09
exp1752,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1753,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1754,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,KU,KU,2026-09-09
exp1756,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1759,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1761,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1762,glm-5.3,few_shot,eval,,f98256a1719daf8a,DU,DU,2026-09-09
exp1768,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1769,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1770,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1772,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1774,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1776,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,KU,2026-09-09
exp1777,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1778,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1780,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1782,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1784,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1785,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1787,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1788,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1789,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1792,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1794,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1795,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1796,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,KU,2026-09-09
exp1799,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1800,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,KU,2026-09-09
exp1801,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1802,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1803,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1805,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1811,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1817,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1818,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1819,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1822,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1824,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1826,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1827,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1829,glm-5.3,few_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1835,glm-5.3,few_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1836,glm-5.3,few_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp3008,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp3006,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp3005,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp3004,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp3003,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp3002,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp3000,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2999,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,DU,2026-09-09
exp2998,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2996,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2995,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2994,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2993,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2992,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2991,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2989,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2988,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2987,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2986,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2985,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,NEU,2026-09-09
exp2984,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2982,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2979,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2977,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2976,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2975,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2971,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2969,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2966,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2965,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2963,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2962,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2961,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2960,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2959,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2957,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2956,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2955,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp2954,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2952,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2951,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2950,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2949,kimi-k3,zero_shot,eval,,f798887e303c18d9,KU,KU,2026-09-09
exp2948,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2946,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2945,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2944,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2942,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2941,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,DU,2026-09-09
exp2940,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2938,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp2937,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2936,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2935,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2934,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2933,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2931,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,DU,2026-09-09
exp2929,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,KU,2026-09-09
exp2927,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2926,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,KU,2026-09-09
exp2924,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2923,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2922,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2921,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2920,kimi-k3,zero_shot,eval,,f798887e303c18d9,KU,KU,2026-09-09
exp2919,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2914,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2911,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2910,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2909,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2908,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2907,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2906,kimi-k3,zero_shot,eval,,f798887e303c18d9,NEU,NEU,2026-09-09
exp2904,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2903,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2902,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2901,kimi-k3,zero_shot,eval,,f798887e303c18d9,DU,DU,2026-09-09
exp2900,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2899,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2898,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2896,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2895,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2894,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp2893,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2890,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2889,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2888,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2887,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2886,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2885,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2883,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2882,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2881,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2880,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2879,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2878,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2877,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2876,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2875,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2873,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2872,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2871,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
exp2870,kimi-k3,zero_shot,eval,,f798887e303c18d9,KU,NEU,2026-09-09
exp2867,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2866,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2865,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2861,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2860,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2858,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2857,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp2855,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2854,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2853,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2852,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2851,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2847,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2846,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2845,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2844,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2843,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2842,kimi-k3,zero_shot,eval,,f798887e303c18d9,KU,KU,2026-09-09
exp2841,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2840,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2839,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2838,kimi-k3,zero_shot,eval,,f798887e303c18d9,DU,DU,2026-09-09
exp2837,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,DU,2026-09-09
exp2836,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2835,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2832,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2831,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2828,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2827,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2825,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2824,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2823,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
exp2822,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
exp2821,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2820,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2817,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2816,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2815,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp2814,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2813,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp2811,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2810,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2809,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2808,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2806,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2805,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2804,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2801,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2800,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2799,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,DU,2026-09-09
exp2798,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2797,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2796,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2792,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2791,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2790,kimi-k3,zero_shot,eval,,f798887e303c18d9,DU,DU,2026-09-09
exp2788,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2787,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2786,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp2783,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2782,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2781,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
